task_id,layer,difficulty,system,model_id,seed,passed,score,failure_mode,rubric_json,notes,n_turns,wallclock_s,adapter_error,started_at,trajectory
B08_aucell_pathway_scoring,B,medium,gpt_omicverse_no_registry,gpt-5.5,0,False,0.6666666666666666,wrong_workflow_order,"{""score_columns_regex"": true, ""score_count_matching"": true, ""tb_celltype_specificity"": false}","score_columns_regex: '^(aucell|score|signature|auc)_'→score_tcell_activity | score_count_matching: 2 matching: ['score_tcell_activity', 'score_bcell_activity'] | tb_celltype_specificity: only 1 columns peak in expected family (need ≥2); samples=['score_bcell_activity↑b_cell (z_gap=6.09)']",2,35.788421869277954,,2026-04-28T10:13:46.570884Z,trajectories/ablation_gpt_no_registry/B08_aucell_pathway_scoring__gpt_omicverse_no_registry__gpt_5_5__seed0.json
B09_cnmf_gene_programs,B,hard,gpt_omicverse_no_registry,gpt-5.5,0,False,0.8,wrong_workflow_order,"{""cnmf_obsm"": true, ""cnmf_programs_uns"": true, ""dominant_program"": true, ""n_programs"": true, ""cnmf_real_call"": false}",cnmf_obsm: 'X_cnmf|cnmf_usages|gep_usages'→X_cnmf | cnmf_programs_uns: 'cnmf.*program|cnmf.*spectra|cnmf.*gene_loading|gep_program'→cnmf_gene_loadings | cnmf_real_call: real cNMF library invocation: no markers in tool output,2,538.1522574424744,,2026-04-28T10:22:45.138958Z,trajectories/ablation_gpt_no_registry/B09_cnmf_gene_programs__gpt_omicverse_no_registry__gpt_5_5__seed0.json
B10_gene_regulatory_network,B,hard,gpt_omicverse_no_registry,gpt-5.5,0,False,0.6666666666666666,wrong_workflow_order,"{""regulon_obsm"": true, ""regulon_uns"": true, ""n_regulons"": false}","regulon_obsm: 'regulon|tf_module|^X_auc|auc_'→X_regulon_activity | regulon_uns: 'regulon|network|grn'→grn_method | n_regulons: obsm key missing among aliases: ['X_regulon_auc', 'X_regulons', 'regulon_auc', 'tf_modules', 'X_auc', 'X_aucell', 'aucell', 'X_tf_module_auc']",7,307.9751441478729,,2026-04-28T10:27:55.792282Z,trajectories/ablation_gpt_no_registry/B10_gene_regulatory_network__gpt_omicverse_no_registry__gpt_5_5__seed0.json
B11_scrna_cell_cell_communication,B,hard,gpt_omicverse_no_registry,gpt-5.5,0,False,0.6666666666666666,wrong_workflow_order,"{""ccc_table"": true, ""celltype_obs"": true, ""ccc_real_call"": false}",ccc_table: 'ccc|lr_pairs|cell_communication|cellphonedb|liana|interactions'→cell_communication_summary | ccc_real_call: real CCC library invocation (cellphonedb/liana/commot/ov.single): no markers in tool output,3,192.58931398391724,,2026-04-28T10:31:08.886745Z,trajectories/ablation_gpt_no_registry/B11_scrna_cell_cell_communication__gpt_omicverse_no_registry__gpt_5_5__seed0.json
C01_visium_spatial_domain,C,hard,gpt_omicverse_no_registry,gpt-5.5,0,True,1.0,none,"{""spatial_obsm"": true, ""ground_truth_loaded"": true, ""spatial_domain"": true, ""n_domains"": true, ""spatial_silhouette"": true, ""ari_vs_ground_truth"": true}","spatial_silhouette: spatial silhouette=0.248 | ari_vs_ground_truth: ARI(['spatial_domain', 'clusters', 'leiden', 'spatial_clusters'] vs ground_truth_layer) = 0.261",3,534.5265033245087,,2026-04-28T10:40:03.545191Z,trajectories/ablation_gpt_no_registry/C01_visium_spatial_domain__gpt_omicverse_no_registry__gpt_5_5__seed0.json
C02_visium_hd_svg,C,hard,gpt_omicverse_no_registry,gpt-5.5,0,True,1.0,none,"{""spatial_obsm"": true, ""svg_marker"": true, ""svg_count"": true}",svg_count: var['space_variable_features'].sum()=200 ≥ 100,6,284.05533361434937,,2026-04-28T10:44:49.291085Z,trajectories/ablation_gpt_no_registry/C02_visium_hd_svg__gpt_omicverse_no_registry__gpt_5_5__seed0.json
C04_spatial_trajectory_stt,C,hard,gpt_omicverse_no_registry,gpt-5.5,0,False,0.8333333333333334,wrong_tool_choice,"{""spatial_obsm"": true, ""pseudotime_obs"": true, ""spatial_domain_obs"": true, ""domain_unique_count"": true, ""transition_uns"": true, ""stt_real_call"": false}",transition_uns: 'transition|tensor|stt|trajectory'→spatial_domain_transition_counts | stt_real_call: real STT (spatial-transition-tensor) invocation: no markers in tool output,2,43.81375527381897,,2026-04-29T22:52:16.496332Z,trajectories/ablation_gpt_no_registry/C04_spatial_trajectory_stt__gpt_omicverse_no_registry__gpt_5_5__seed0.json
C05_spatial_celltype_deconvolution,C,hard,gpt_omicverse_no_registry,gpt-5.5,0,False,0.6666666666666666,wrong_tool_choice,"{""spatial_obsm"": true, ""fractions_present"": true, ""deconv_real_call"": false}","fractions_present: 26 fraction cols, sums≈1, median 9.0 non-zero per sample | deconv_real_call: real spatial-deconvolution library invocation: no markers in tool output",2,92.01547455787659,,2026-04-28T10:48:45.683497Z,trajectories/ablation_gpt_no_registry/C05_spatial_celltype_deconvolution__gpt_omicverse_no_registry__gpt_5_5__seed0.json
E01_bulk_deconvolution,E,hard,gpt_omicverse_no_registry,gpt-5.5,0,True,1.0,none,"{""fractions_present"": true, ""multi_method_agreement"": true}","fractions_present: 14 fraction cols, sums≈1, median 10.0 non-zero per sample | multi_method_agreement: 3 methods; mean correlation = 1.000",5,108.05299520492554,,2026-04-28T10:50:34.198140Z,trajectories/ablation_gpt_no_registry/E01_bulk_deconvolution__gpt_omicverse_no_registry__gpt_5_5__seed0.json
E03_bulk_de_multi_method,E,hard,gpt_omicverse_no_registry,gpt-5.5,0,False,0.6666666666666666,wrong_tool_choice,"{""rank_present"": true, ""rank_substructure"": true, ""multi_method_de_consistency"": false}",multi_method_de_consistency: mean top-30 Jaccard across methods = 0.077 < 0.15,3,112.77086305618286,,2026-04-28T10:52:26.977342Z,trajectories/ablation_gpt_no_registry/E03_bulk_de_multi_method__gpt_omicverse_no_registry__gpt_5_5__seed0.json
E04_bulk_wgcna,E,hard,gpt_omicverse_no_registry,gpt-5.5,0,False,0.75,wrong_tool_choice,"{""module_assignment"": true, ""n_modules"": true, ""module_trait_table"": true, ""wgcna_real_call"": false}",n_modules: var['module_color'].nunique()=6 | wgcna_real_call: real WGCNA / pyWGCNA invocation: no markers in tool output,4,57.84856653213501,,2026-04-29T22:53:14.839193Z,trajectories/ablation_gpt_no_registry/E04_bulk_wgcna__gpt_omicverse_no_registry__gpt_5_5__seed0.json
E05_bulk_metabol_multivariate,E,hard,gpt_omicverse_no_registry,gpt-5.5,0,True,1.0,none,"{""group_obs"": true, ""two_distinct_groups"": true, ""multivariate_obsm"": true, ""two_distinct_methods"": true, ""supervised_separation"": true}","multivariate_obsm: '^X_(pca|plsda|opls.?da|pls.?da|pls)$'→X_oplsda | two_distinct_methods: 3 matching: ['X_oplsda', 'X_pca', 'X_plsda'] | supervised_separation: silhouette(X_plsda | group) = 0.170",4,80.24058508872986,,2026-04-28T10:55:13.502227Z,trajectories/ablation_gpt_no_registry/E05_bulk_metabol_multivariate__gpt_omicverse_no_registry__gpt_5_5__seed0.json
E06_pathway_enrichment,E,medium,gpt_omicverse_no_registry,gpt-5.5,0,True,1.0,none,"{""rank_present"": true, ""enrichment_table"": true}",enrichment_table: 'enrich|gsea'→enrichment_summary,2,61.35835886001587,,2026-04-28T10:56:14.868714Z,trajectories/ablation_gpt_no_registry/E06_pathway_enrichment__gpt_omicverse_no_registry__gpt_5_5__seed0.json
E07_ppi_network,E,medium,gpt_omicverse_no_registry,gpt-5.5,0,False,0.75,wrong_tool_choice,"{""rank_present"": true, ""ppi_table"": true, ""hub_summary"": true, ""ppi_real_call"": false}",ppi_table: 'ppi|interaction|network'→top30_de_ppi_network | hub_summary: 'hub|degree|central'→top30_de_hub_degree | ppi_real_call: real STRINGdb / PPI library invocation: no markers in tool output,4,169.47268223762512,,2026-04-28T10:59:04.349403Z,trajectories/ablation_gpt_no_registry/E07_ppi_network__gpt_omicverse_no_registry__gpt_5_5__seed0.json
F01_multi_mode_velocity,F,hard,gpt_omicverse_no_registry,gpt-5.5,0,False,0.75,wrong_tool_choice,"{""velocity_layer"": true, ""velocity_umap_obsm"": true, ""modes_directionally_agree"": true, ""velocity_flows_from_root"": false}","velocity_layer: '^(velocity|velo)(_[A-Za-z0-9]+)?$'→velocity | velocity_umap_obsm: '^(velocity|velo)(_[A-Za-z0-9]+)?_umap$'→velocity_umap | modes_directionally_agree: mean cosine=0.966 between ['velocity', 'velocity_alt'] | velocity_flows_from_root: outward cosine=0.016 < 0.04",8,1227.6263179779053,,2026-04-28T11:19:32.656356Z,trajectories/ablation_gpt_no_registry/F01_multi_mode_velocity__gpt_omicverse_no_registry__gpt_5_5__seed0.json
F02_multi_method_trajectory,F,hard,gpt_omicverse_no_registry,gpt-5.5,0,True,1.0,none,"{""two_pseudotime_obs"": true, ""pseudotime_anchored_at_root"": true, ""branch_detection"": true, ""pseudotime_methods_agree"": true}","two_pseudotime_obs: distinct pseudotime cols: ['dpt_pseudotime', 'paga_pseudotime'] | pseudotime_anchored_at_root: all 2 pseudotime cols anchor at 'Ductal' | branch_detection: 4 terminal/branch states detected | pseudotime_methods_agree: 2 methods, min pairwise Spearman = 0.951 (dpt_pseudotime↔paga_pseudotime)",3,160.1276831626892,,2026-04-28T11:22:13.420023Z,trajectories/ablation_gpt_no_registry/F02_multi_method_trajectory__gpt_omicverse_no_registry__gpt_5_5__seed0.json
F03_paga_pseudotime,F,hard,gpt_omicverse_no_registry,gpt-5.5,0,True,1.0,none,"{""neighbors"": true, ""paga"": true, ""paga_connectivities"": true, ""pseudotime_obs"": true}",,3,245.3096685409546,,2026-04-28T11:26:20.786267Z,trajectories/ablation_gpt_no_registry/F03_paga_pseudotime__gpt_omicverse_no_registry__gpt_5_5__seed0.json
F04_multi_backend_pseudotime,F,hard,gpt_omicverse_no_registry,gpt-5.5,0,True,1.0,none,"{""clusters_obs"": true, ""two_pseudotime_obs"": true, ""pseudotime_anchored_at_root"": true, ""pseudotime_methods_agree"": true}","two_pseudotime_obs: 3 matching: ['dpt_pseudotime', 'dpt_diffusion_pseudotime', 'geodesic_lineage_pseudotime'] | pseudotime_anchored_at_root: dpt_pseudotime: root cluster 'Ductal' has the lowest median pseudotime (0.042) | pseudotime_methods_agree: 3 methods, min pairwise Spearman = 0.919 (dpt_pseudotime↔geodesic_lineage_pseudotime)",7,360.93504786491394,,2026-04-28T11:32:22.301209Z,trajectories/ablation_gpt_no_registry/F04_multi_backend_pseudotime__gpt_omicverse_no_registry__gpt_5_5__seed0.json
G01_16s_diversity,G,medium,gpt_omicverse_no_registry,gpt-5.5,0,True,1.0,none,"{""alpha_present"": true, ""beta_present"": true, ""alpha_group_test"": true, ""beta_permanova"": true}","alpha_present: alpha diversity present: ['shannon', 'observed_otus', 'observed_asvs', 'simpson'] | beta_present: beta diversity matrix at beta_distance: shape (20, 20) | alpha_group_test: group alpha-diversity test stored: uns['alpha_test'] p=0.131 | beta_permanova: PERMANOVA-style test passed: uns['beta_permanova'] p=0.000",2,35.93490767478943,,2026-04-28T11:32:58.249542Z,trajectories/ablation_gpt_no_registry/G01_16s_diversity__gpt_omicverse_no_registry__gpt_5_5__seed0.json
G02_multi_method_da,G,hard,gpt_omicverse_no_registry,gpt-5.5,0,True,1.0,none,"{""multi_method_da_results"": true}",multi_method_da_results: 2 DA methods; mean top-30 Jaccard = 0.333,3,59.655534744262695,,2026-04-28T11:33:57.912684Z,trajectories/ablation_gpt_no_registry/G02_multi_method_da__gpt_omicverse_no_registry__gpt_5_5__seed0.json
G03_16s_ordination_pcoa,G,medium,gpt_omicverse_no_registry,gpt-5.5,0,True,1.0,none,"{""beta_dist_present"": true, ""pcoa_obsm"": true, ""pcoa_variance"": true, ""group_separation"": true}","beta_dist_present: beta diversity matrix at braycurtis: shape (20, 20) | pcoa_obsm: 'pcoa|PCoA'→X_braycurtis_pcoa | pcoa_variance: 'pcoa.*var|var.*pcoa|variance_explained|expl'→braycurtis_pcoa_var | group_separation: PERMANOVA-style test passed: uns['braycurtis_permanova'] p=0.000",4,203.224999666214,,2026-04-28T11:37:21.148240Z,trajectories/ablation_gpt_no_registry/G03_16s_ordination_pcoa__gpt_omicverse_no_registry__gpt_5_5__seed0.json
G04_16s_taxonomic_collapse,G,medium,gpt_omicverse_no_registry,gpt-5.5,0,True,1.0,none,"{""genus_table"": true, ""phylum_table"": true, ""asv_shannon"": true, ""genus_shannon"": true, ""shannon_ordering"": true, ""top_genera"": true}",genus_table: '(abundance|collaps(e|ed)|table|counts).*genus|genus.*(abundance|collaps|table|counts)'→abundance_genus | phylum_table: '(abundance|collaps(e|ed)|table|counts).*phylum|phylum.*(abundance|collaps|table|counts)'→abundance_phylum | genus_shannon: 'shannon.*genus|genus.*shannon'→shannon_genus | shannon_ordering: 20/20 (100%) of rows satisfy obs['shannon'] a_gt_b obs['shannon_genus'] | top_genera: 'top.*genus|top.*genera|top_taxa'→top5_genera,2,30.36935257911682,,2026-04-28T11:37:51.529123Z,trajectories/ablation_gpt_no_registry/G04_16s_taxonomic_collapse__gpt_omicverse_no_registry__gpt_5_5__seed0.json
G05_phylogenetic_diversity,G,hard,gpt_omicverse_no_registry,gpt-5.5,0,True,1.0,none,"{""tree_newick"": true, ""faith_pd_obs"": true, ""unifrac_distance"": true, ""unifrac_test"": true}","tree_newick: 'tree|phylogen|newick'→phylogenetic_tree_method | unifrac_distance: beta diversity matrix at unweighted_unifrac: shape (20, 20) | unifrac_test: '(unifrac|tree).*(permanova|anosim|test)|(permanova|anosim).*(unifrac|tree)'→unifrac_permanova",2,47.22297954559326,,2026-04-28T11:38:38.759221Z,trajectories/ablation_gpt_no_registry/G05_phylogenetic_diversity__gpt_omicverse_no_registry__gpt_5_5__seed0.json
L01_foundation_model_cell_embedding,L,hard,gpt_omicverse_no_registry,gpt-5.5,0,False,0.8,wrong_tool_choice,"{""fm_embedding_obsm"": true, ""embedding_dim_at_least"": true, ""neighbors_on_fm"": true, ""celltype_silhouette_fm"": true, ""fm_real_call"": false}",fm_embedding_obsm: '^X_(scgpt|geneformer|scfoundation|uce|cellplm|tabula|scbert|scmulan|tgpt|cellfm|sccello|scprint|aidocell|pulsar|nicheformer|fm)$|^X_.*foundation|^X_fm'→X_geneformer | embedding_dim_at_least: obsm['X_geneformer'] has 96 dims | celltype_silhouette_fm: silhouette(X_geneformer | cell_type) = 0.733 | fm_real_call: real foundation-model invocation: no markers in tool output,9,1693.615139722824,,2026-04-28T12:06:52.732156Z,trajectories/ablation_gpt_no_registry/L01_foundation_model_cell_embedding__gpt_omicverse_no_registry__gpt_5_5__seed0.json
L02_foundation_model_celltype_annotation,L,hard,gpt_omicverse_no_registry,gpt-5.5,0,True,1.0,none,"{""fine_tune_evidence"": true}","fine_tune_evidence: fine-tune evidence found (1+ matches): [""'\\\\b(train_loss|val_loss|train_acc|val_acc)\\\\s*[:=]\\\\s*\\\\d+\\\\.\\\\d+'→'train_loss=1.6626'""]",3,148.61272931098938,,2026-04-28T12:09:21.631029Z,trajectories/ablation_gpt_no_registry/L02_foundation_model_celltype_annotation__gpt_omicverse_no_registry__gpt_5_5__seed0.json
L03_foundation_model_zero_shot_inference,L,hard,gpt_omicverse_no_registry,gpt-5.5,0,False,0.6666666666666666,wrong_tool_choice,"{""fm_inference_artifact"": true, ""fm_inference_summary"": true, ""fm_real_call"": false}",fm_inference_artifact: matched: obsm['X_scgpt_corrected'] | fm_inference_summary: '(scgpt|geneformer|scfoundation|uce|cellplm|tabula|fm|foundation).*(inference|metrics|summary)|^(scgpt|geneformer|scfoundation|uce|cellplm|tabula|fm|foundation)$'→scgpt | fm_real_call: real foundation-model invocation: no markers in tool output,8,1367.5032427310944,,2026-04-28T12:32:09.475117Z,trajectories/ablation_gpt_no_registry/L03_foundation_model_zero_shot_inference__gpt_omicverse_no_registry__gpt_5_5__seed0.json
L04_foundation_model_perturbation_response,L,hard,gpt_omicverse_no_registry,gpt-5.5,0,False,0.75,wrong_tool_choice,"{""perturb_layer"": true, ""perturb_uns"": true, ""perturb_response_obs"": true, ""perturbation_real_call"": false}",perturb_layer: 'perturb|_pred$|_predicted$'→scgpt_perturb_pred | perturb_uns: 'perturb'→perturbation_scgpt | perturb_response_obs: 'perturb|_response$|_pred_magnitude'→scgpt_perturb_response | perturbation_real_call: real perturbation-prediction call: no markers in tool output,5,743.9674499034882,,2026-04-28T12:44:33.832267Z,trajectories/ablation_gpt_no_registry/L04_foundation_model_perturbation_response__gpt_omicverse_no_registry__gpt_5_5__seed0.json
