task_id,layer,difficulty,system,model_id,seed,passed,score,failure_mode,rubric_json,notes,n_turns,wallclock_s,adapter_error,started_at,trajectory
B06_reference_annotation,B,medium,deepseek_omicverse_no_registry,deepseek-v4-flash,0,True,1.0,none,"{""predicted_obs"": true, ""ref_celltype_present"": true, ""predicted_coverage"": true}",,12,467.5841336250305,,2026-04-28T12:01:10.855478Z,trajectories/ablation_v4flash_no_registry/B06_reference_annotation__deepseek_omicverse_no_registry__deepseek_v4_flash__seed0.json
B08_aucell_pathway_scoring,B,medium,deepseek_omicverse_no_registry,deepseek-v4-flash,0,False,0.6666666666666666,wrong_workflow_order,"{""score_columns_regex"": true, ""score_count_matching"": true, ""tb_celltype_specificity"": false}","score_columns_regex: '^(aucell|score|signature|auc)_'→score_tcell | score_count_matching: 2 matching: ['score_tcell', 'score_bcell'] | tb_celltype_specificity: only 1 columns peak in expected family (need ≥2); samples=['score_bcell↑b_cell (z_gap=3.72)']",5,54.91503953933716,,2026-04-28T12:02:06.203001Z,trajectories/ablation_v4flash_no_registry/B08_aucell_pathway_scoring__deepseek_omicverse_no_registry__deepseek_v4_flash__seed0.json
B09_cnmf_gene_programs,B,hard,deepseek_omicverse_no_registry,deepseek-v4-flash,0,False,0.8,wrong_workflow_order,"{""cnmf_obsm"": true, ""cnmf_programs_uns"": true, ""dominant_program"": true, ""n_programs"": true, ""cnmf_real_call"": false}",cnmf_obsm: 'X_cnmf|cnmf_usages|gep_usages'→X_cnmf | cnmf_programs_uns: 'cnmf.*program|cnmf.*spectra|cnmf.*gene_loading|gep_program'→cnmf_programs | cnmf_real_call: real cNMF library invocation: no markers in tool output,11,1813.6118547916412,,2026-04-28T12:32:20.410671Z,trajectories/ablation_v4flash_no_registry/B09_cnmf_gene_programs__deepseek_omicverse_no_registry__deepseek_v4_flash__seed0.json
B10_gene_regulatory_network,B,hard,deepseek_omicverse_no_registry,deepseek-v4-flash,0,True,1.0,none,"{""regulon_obsm"": true, ""regulon_uns"": true, ""n_regulons"": true}",regulon_obsm: 'regulon|tf_module|^X_auc|auc_'→X_aucell | regulon_uns: 'regulon|network|grn'→grn_network | n_regulons: obsm['X_aucell'] has 57 dims,21,917.6102216243744,,2026-04-28T12:47:38.563955Z,trajectories/ablation_v4flash_no_registry/B10_gene_regulatory_network__deepseek_omicverse_no_registry__deepseek_v4_flash__seed0.json
B11_scrna_cell_cell_communication,B,hard,deepseek_omicverse_no_registry,deepseek-v4-flash,0,True,1.0,none,"{""ccc_table"": true, ""celltype_obs"": true, ""ccc_real_call"": true}","ccc_table: 'ccc|lr_pairs|cell_communication|cellphonedb|liana|interactions'→cell_communication | ccc_real_call: real CCC library invocation (cellphonedb/liana/commot/ov.single): matched [""'\\\\bcellphonedb_v5\\\\b'→'cellphonedb_v5'""]",18,717.9003827571869,,2026-04-28T12:59:36.724584Z,trajectories/ablation_v4flash_no_registry/B11_scrna_cell_cell_communication__deepseek_omicverse_no_registry__deepseek_v4_flash__seed0.json
C01_visium_spatial_domain,C,hard,deepseek_omicverse_no_registry,deepseek-v4-flash,0,True,1.0,none,"{""spatial_obsm"": true, ""ground_truth_loaded"": true, ""spatial_domain"": true, ""n_domains"": true, ""spatial_silhouette"": true, ""ari_vs_ground_truth"": true}","spatial_silhouette: spatial silhouette=0.092 | ari_vs_ground_truth: ARI(['spatial_domain', 'clusters', 'leiden', 'spatial_clusters'] vs ground_truth_layer) = 0.348",30,1470.5360972881317,,2026-04-28T13:24:07.368264Z,trajectories/ablation_v4flash_no_registry/C01_visium_spatial_domain__deepseek_omicverse_no_registry__deepseek_v4_flash__seed0.json
C02_visium_hd_svg,C,hard,deepseek_omicverse_no_registry,deepseek-v4-flash,0,True,1.0,none,"{""spatial_obsm"": true, ""svg_marker"": true, ""svg_count"": true}",svg_count: var['space_variable_features'].sum()=100 ≥ 100,41,2186.741435289383,,2026-04-28T19:52:18.579240Z,trajectories/ablation_v4flash_no_registry/C02_visium_hd_svg__deepseek_omicverse_no_registry__deepseek_v4_flash__seed0.json
C04_spatial_trajectory_stt,C,hard,deepseek_omicverse_no_registry,deepseek-v4-flash,0,True,1.0,none,"{""spatial_obsm"": true, ""pseudotime_obs"": true, ""spatial_domain_obs"": true, ""domain_unique_count"": true, ""transition_uns"": true, ""stt_real_call"": true}","transition_uns: 'transition|tensor|stt|trajectory'→spatial_trajectory_transition | stt_real_call: real STT (spatial-transition-tensor) invocation: matched [""'\\\\bov\\\\.space\\\\.STT\\\\b'→'ov.space.STT'""]",35,649.7621896266937,,2026-04-29T23:02:31.384287Z,trajectories/ablation_v4flash_no_registry/C04_spatial_trajectory_stt__deepseek_omicverse_no_registry__deepseek_v4_flash__seed0.json
C05_spatial_celltype_deconvolution,C,hard,deepseek_omicverse_no_registry,deepseek-v4-flash,0,True,1.0,none,"{""spatial_obsm"": true, ""fractions_present"": true, ""deconv_real_call"": true}","fractions_present: 38 fraction cols, sums≈1, median 37.0 non-zero per sample | deconv_real_call: real spatial-deconvolution library invocation: matched [""'\\\\bov\\\\.space\\\\.Deconvolution\\\\b'→'ov.space.Deconvolution'""]",26,1221.1536600589752,,2026-04-28T20:23:21.195893Z,trajectories/ablation_v4flash_no_registry/C05_spatial_celltype_deconvolution__deepseek_omicverse_no_registry__deepseek_v4_flash__seed0.json
E01_bulk_deconvolution,E,hard,deepseek_omicverse_no_registry,deepseek-v4-flash,0,True,1.0,none,"{""fractions_present"": true, ""multi_method_agreement"": true}","fractions_present: 14 fraction cols, sums≈1, median 13.0 non-zero per sample | multi_method_agreement: 5 methods; mean correlation = 0.561",22,355.9067986011505,,2026-04-28T20:29:17.388294Z,trajectories/ablation_v4flash_no_registry/E01_bulk_deconvolution__deepseek_omicverse_no_registry__deepseek_v4_flash__seed0.json
E03_bulk_de_multi_method,E,hard,deepseek_omicverse_no_registry,deepseek-v4-flash,0,True,1.0,none,"{""rank_present"": true, ""rank_substructure"": true, ""multi_method_de_consistency"": true}",multi_method_de_consistency: 5 DE methods; mean Jaccard = 0.156,18,178.5738000869751,,2026-04-28T20:32:15.971094Z,trajectories/ablation_v4flash_no_registry/E03_bulk_de_multi_method__deepseek_omicverse_no_registry__deepseek_v4_flash__seed0.json
E04_bulk_wgcna,E,hard,deepseek_omicverse_no_registry,deepseek-v4-flash,0,False,0.75,wrong_tool_choice,"{""module_assignment"": true, ""n_modules"": true, ""module_trait_table"": true, ""wgcna_real_call"": false}",n_modules: var['module_color'].nunique()=5 | wgcna_real_call: real WGCNA / pyWGCNA invocation: no markers in tool output,13,885.5934252738953,,2026-04-29T23:17:17.176873Z,trajectories/ablation_v4flash_no_registry/E04_bulk_wgcna__deepseek_omicverse_no_registry__deepseek_v4_flash__seed0.json
E05_bulk_metabol_multivariate,E,hard,deepseek_omicverse_no_registry,deepseek-v4-flash,0,True,1.0,none,"{""group_obs"": true, ""two_distinct_groups"": true, ""multivariate_obsm"": true, ""two_distinct_methods"": true, ""supervised_separation"": true}","multivariate_obsm: '^X_(pca|plsda|opls.?da|pls.?da|pls)$'→X_oplsda | two_distinct_methods: 4 matching: ['X_oplsda', 'X_pca', 'X_pls_da', 'X_plsda'] | supervised_separation: silhouette(X_plsda | group) = 0.298",20,126.0575783252716,,2026-04-28T20:59:01.132320Z,trajectories/ablation_v4flash_no_registry/E05_bulk_metabol_multivariate__deepseek_omicverse_no_registry__deepseek_v4_flash__seed0.json
E06_pathway_enrichment,E,medium,deepseek_omicverse_no_registry,deepseek-v4-flash,0,True,1.0,none,"{""rank_present"": true, ""enrichment_table"": true}",enrichment_table: 'enrich|gsea'→enrichment_combined,22,352.01732325553894,,2026-04-28T21:04:53.159280Z,trajectories/ablation_v4flash_no_registry/E06_pathway_enrichment__deepseek_omicverse_no_registry__deepseek_v4_flash__seed0.json
E07_ppi_network,E,medium,deepseek_omicverse_no_registry,deepseek-v4-flash,0,False,0.75,wrong_tool_choice,"{""rank_present"": true, ""ppi_table"": true, ""hub_summary"": true, ""ppi_real_call"": false}",ppi_table: 'ppi|interaction|network'→ppi_network | hub_summary: 'hub|degree|central'→hub_degree | ppi_real_call: real STRINGdb / PPI library invocation: no markers in tool output,13,79.9999737739563,,2026-04-28T21:06:13.171069Z,trajectories/ablation_v4flash_no_registry/E07_ppi_network__deepseek_omicverse_no_registry__deepseek_v4_flash__seed0.json
F01_multi_mode_velocity,F,hard,deepseek_omicverse_no_registry,deepseek-v4-flash,0,True,1.0,none,"{""velocity_layer"": true, ""velocity_umap_obsm"": true, ""modes_directionally_agree"": true, ""velocity_flows_from_root"": true}","velocity_layer: '^(velocity|velo)(_[A-Za-z0-9]+)?$'→velocity | velocity_umap_obsm: '^(velocity|velo)(_[A-Za-z0-9]+)?_umap$'→velocity_umap | modes_directionally_agree: mean cosine=0.971 between ['velocity', 'velocity_alt'] | velocity_flows_from_root: outward cosine=0.366 (velocity flows from 'Ductal')",44,722.6640543937683,,2026-04-28T21:18:16.131828Z,trajectories/ablation_v4flash_no_registry/F01_multi_mode_velocity__deepseek_omicverse_no_registry__deepseek_v4_flash__seed0.json
F02_multi_method_trajectory,F,hard,deepseek_omicverse_no_registry,deepseek-v4-flash,0,True,1.0,none,"{""two_pseudotime_obs"": true, ""pseudotime_anchored_at_root"": true, ""branch_detection"": true, ""pseudotime_methods_agree"": true}","two_pseudotime_obs: distinct pseudotime cols: ['dpt_pseudotime', 'palantir_pseudotime'] | pseudotime_anchored_at_root: all 2 pseudotime cols anchor at 'Ductal' | branch_detection: 4 terminal/branch states detected | pseudotime_methods_agree: 2 methods, min pairwise Spearman = 0.914 (dpt_pseudotime↔palantir_pseudotime)",21,317.85251784324646,,2026-04-28T21:23:34.521064Z,trajectories/ablation_v4flash_no_registry/F02_multi_method_trajectory__deepseek_omicverse_no_registry__deepseek_v4_flash__seed0.json
F03_paga_pseudotime,F,hard,deepseek_omicverse_no_registry,deepseek-v4-flash,0,True,1.0,none,"{""neighbors"": true, ""paga"": true, ""paga_connectivities"": true, ""pseudotime_obs"": true}",,15,208.24674892425537,,2026-04-28T21:27:03.895556Z,trajectories/ablation_v4flash_no_registry/F03_paga_pseudotime__deepseek_omicverse_no_registry__deepseek_v4_flash__seed0.json
F04_multi_backend_pseudotime,F,hard,deepseek_omicverse_no_registry,deepseek-v4-flash,0,True,1.0,none,"{""clusters_obs"": true, ""two_pseudotime_obs"": true, ""pseudotime_anchored_at_root"": true, ""pseudotime_methods_agree"": true}","two_pseudotime_obs: 2 matching: ['dpt_pseudotime', 'velocity_pseudotime'] | pseudotime_anchored_at_root: velocity_pseudotime: root cluster 'Ductal' has the lowest median pseudotime (0.035) | pseudotime_methods_agree: 2 methods, min pairwise Spearman = 0.876 (dpt_pseudotime↔velocity_pseudotime)",22,742.432897567749,,2026-04-28T21:39:26.929840Z,trajectories/ablation_v4flash_no_registry/F04_multi_backend_pseudotime__deepseek_omicverse_no_registry__deepseek_v4_flash__seed0.json
G01_16s_diversity,G,medium,deepseek_omicverse_no_registry,deepseek-v4-flash,0,True,1.0,none,"{""alpha_present"": true, ""beta_present"": true, ""alpha_group_test"": true, ""beta_permanova"": true}","alpha_present: alpha diversity present: ['shannon', 'observed_otus', 'observed_asvs', 'simpson'] | beta_present: beta diversity matrix at beta_distance: shape (20, 20) | alpha_group_test: group alpha-diversity test stored: uns['alpha_test_kruskal'] p=0.131 | beta_permanova: PERMANOVA-style test passed: uns['beta_anosim'] p=0.001",13,261.2125403881073,,2026-04-28T21:43:48.154162Z,trajectories/ablation_v4flash_no_registry/G01_16s_diversity__deepseek_omicverse_no_registry__deepseek_v4_flash__seed0.json
G02_multi_method_da,G,hard,deepseek_omicverse_no_registry,deepseek-v4-flash,0,True,1.0,none,"{""multi_method_da_results"": true}",multi_method_da_results: 2 DA methods; mean top-30 Jaccard = 0.463,7,88.33153033256531,,2026-04-28T21:45:16.493796Z,trajectories/ablation_v4flash_no_registry/G02_multi_method_da__deepseek_omicverse_no_registry__deepseek_v4_flash__seed0.json
G03_16s_ordination_pcoa,G,medium,deepseek_omicverse_no_registry,deepseek-v4-flash,0,True,1.0,none,"{""beta_dist_present"": true, ""pcoa_obsm"": true, ""pcoa_variance"": true, ""group_separation"": true}","beta_dist_present: beta diversity matrix at braycurtis: shape (19, 19) | pcoa_obsm: 'pcoa|PCoA'→X_pcoa | pcoa_variance: 'pcoa.*var|var.*pcoa|variance_explained|expl'→braycurtis_pcoa_var | group_separation: PERMANOVA-style test passed: uns['permanova_test'] p=0.001",7,104.49146890640259,,2026-04-28T21:47:00.993315Z,trajectories/ablation_v4flash_no_registry/G03_16s_ordination_pcoa__deepseek_omicverse_no_registry__deepseek_v4_flash__seed0.json
G04_16s_taxonomic_collapse,G,medium,deepseek_omicverse_no_registry,deepseek-v4-flash,0,True,1.0,none,"{""genus_table"": true, ""phylum_table"": true, ""asv_shannon"": true, ""genus_shannon"": true, ""shannon_ordering"": true, ""top_genera"": true}",genus_table: '(abundance|collaps(e|ed)|table|counts).*genus|genus.*(abundance|collaps|table|counts)'→abundance_genus | phylum_table: '(abundance|collaps(e|ed)|table|counts).*phylum|phylum.*(abundance|collaps|table|counts)'→abundance_phylum | genus_shannon: 'shannon.*genus|genus.*shannon'→shannon_genus | shannon_ordering: 20/20 (100%) of rows satisfy obs['shannon'] a_gt_b obs['shannon_genus'] | top_genera: 'top.*genus|top.*genera|top_taxa'→top5_genera,4,34.794108152389526,,2026-04-28T21:47:35.795362Z,trajectories/ablation_v4flash_no_registry/G04_16s_taxonomic_collapse__deepseek_omicverse_no_registry__deepseek_v4_flash__seed0.json
G05_phylogenetic_diversity,G,hard,deepseek_omicverse_no_registry,deepseek-v4-flash,0,False,0.75,wrong_tool_choice,"{""tree_newick"": true, ""faith_pd_obs"": true, ""unifrac_distance"": false, ""unifrac_test"": true}","tree_newick: 'tree|phylogen|newick'→phylogenetic_tree | unifrac_distance: no beta diversity matrix at any of ['unifrac', 'weighted_unifrac', 'unweighted_unifrac'] | unifrac_test: '(unifrac|tree).*(permanova|anosim|test)|(permanova|anosim).*(unifrac|tree)'→unifrac_anosim",24,220.85387992858887,,2026-04-28T21:51:16.658395Z,trajectories/ablation_v4flash_no_registry/G05_phylogenetic_diversity__deepseek_omicverse_no_registry__deepseek_v4_flash__seed0.json
L01_foundation_model_cell_embedding,L,hard,deepseek_omicverse_no_registry,deepseek-v4-flash,0,True,1.0,none,"{""fm_embedding_obsm"": true, ""embedding_dim_at_least"": true, ""neighbors_on_fm"": true, ""celltype_silhouette_fm"": true, ""fm_real_call"": true}","fm_embedding_obsm: '^X_(scgpt|geneformer|scfoundation|uce|cellplm|tabula|scbert|scmulan|tgpt|cellfm|sccello|scprint|aidocell|pulsar|nicheformer|fm)$|^X_.*foundation|^X_fm'→X_cellplm | embedding_dim_at_least: obsm['X_cellplm'] has 512 dims | celltype_silhouette_fm: silhouette(X_cellplm | cell_type) = 0.304 | fm_real_call: real foundation-model invocation: matched [""'ov\\\\.llm\\\\.SCLLMManager\\\\b'→'ov.llm.SCLLMManager'"", ""'\\\\[(Embedding|Predicting|Loaded)\\\\]\\\\s+.*(scGPT|Geneformer|scFoundation|UCE|CellPLM)'→'[Loaded] Geneformer'""]",41,1965.5280554294586,,2026-04-28T22:24:02.543186Z,trajectories/ablation_v4flash_no_registry/L01_foundation_model_cell_embedding__deepseek_omicverse_no_registry__deepseek_v4_flash__seed0.json
L02_foundation_model_celltype_annotation,L,hard,deepseek_omicverse_no_registry,deepseek-v4-flash,0,True,1.0,none,"{""fine_tune_evidence"": true}","fine_tune_evidence: fine-tune evidence found (3+ matches): [""'\\\\b\\\\.fine_tune\\\\(\\\\s*train_adata\\\\s*='→'.fine_tune(\\n            train_adata='"", ""'\\\\[scGPT\\\\]\\\\s+(Fine-tuning|FINE-TUNING|Training)\\\\b'→'[SCGPT] FINE-TUNING'""]",45,613.830313205719,,2026-04-28T22:34:16.619948Z,trajectories/ablation_v4flash_no_registry/L02_foundation_model_celltype_annotation__deepseek_omicverse_no_registry__deepseek_v4_flash__seed0.json
L03_foundation_model_zero_shot_inference,L,hard,deepseek_omicverse_no_registry,deepseek-v4-flash,0,False,0.6666666666666666,wrong_tool_choice,"{""fm_inference_artifact"": true, ""fm_inference_summary"": true, ""fm_real_call"": false}","fm_inference_artifact: matched: layers['geneformer_denoised'], obsm['X_geneformer_corrected'] | fm_inference_summary: '(scgpt|geneformer|scfoundation|uce|cellplm|tabula|fm|foundation).*(inference|metrics|summary)|^(scgpt|geneformer|scfoundation|uce|cellplm|tabula|fm|foundation)$'→geneformer | fm_real_call: real foundation-model invocation: no markers in tool output",25,531.3980884552002,,2026-04-28T22:43:08.579309Z,trajectories/ablation_v4flash_no_registry/L03_foundation_model_zero_shot_inference__deepseek_omicverse_no_registry__deepseek_v4_flash__seed0.json
L04_foundation_model_perturbation_response,L,hard,deepseek_omicverse_no_registry,deepseek-v4-flash,0,True,1.0,none,"{""perturb_layer"": true, ""perturb_uns"": true, ""perturb_response_obs"": true, ""perturbation_real_call"": true}","perturb_layer: 'perturb|_pred$|_predicted$'→geneformer_pred | perturb_uns: 'perturb'→perturbation | perturb_response_obs: 'perturb|_response$|_pred_magnitude'→geneformer_response | perturbation_real_call: real perturbation-prediction call: matched [""'\\\\bInSilicoPerturber\\\\b'→'InSilicoPerturber'"", ""'\\\\bInSilicoPerturber\\\\b'→'InSilicoPerturber'""]",50,1170.4268567562103,,2026-04-28T23:02:39.392717Z,trajectories/ablation_v4flash_no_registry/L04_foundation_model_perturbation_response__deepseek_omicverse_no_registry__deepseek_v4_flash__seed0.json
