task_id,layer,difficulty,system,model_id,seed,passed,score,failure_mode,rubric_json,notes,n_turns,wallclock_s,adapter_error,started_at,trajectory
B06_reference_annotation,B,medium,gpt_omicverse_doc_rag,gpt-5.5,0,True,1.0,none,"{""predicted_obs"": true, ""ref_celltype_present"": true, ""predicted_coverage"": true}",,5,816.8412685394287,,2026-04-28T12:21:22.921778Z,trajectories/ablation_gpt_doc_rag/B06_reference_annotation__gpt_omicverse_doc_rag__gpt_5_5__seed0.json
B08_aucell_pathway_scoring,B,medium,gpt_omicverse_doc_rag,gpt-5.5,0,True,1.0,none,"{""score_columns_regex"": true, ""score_count_matching"": true, ""tb_celltype_specificity"": true}","score_columns_regex: '^(aucell|score|signature|auc)_'→score_tcell_signature | score_count_matching: 4 matching: ['score_tcell_signature', 'score_bcell_signature', 'signature_tcell_mean', 'signature_bcell_mean'] | tb_celltype_specificity: 2 celltype-specific scores: ['score_bcell_signature↑b_cell (z_gap=6.00)', 'signature_bcell_mean↑b_cell (z_gap=5.97)']",4,230.0468394756317,,2026-04-28T12:25:13.489613Z,trajectories/ablation_gpt_doc_rag/B08_aucell_pathway_scoring__gpt_omicverse_doc_rag__gpt_5_5__seed0.json
B09_cnmf_gene_programs,B,hard,gpt_omicverse_doc_rag,gpt-5.5,0,False,0.8,wrong_workflow_order,"{""cnmf_obsm"": true, ""cnmf_programs_uns"": true, ""dominant_program"": true, ""n_programs"": true, ""cnmf_real_call"": false}",cnmf_obsm: 'X_cnmf|cnmf_usages|gep_usages'→X_cnmf | cnmf_programs_uns: 'cnmf.*program|cnmf.*spectra|cnmf.*gene_loading|gep_program'→cnmf_gene_loadings | cnmf_real_call: real cNMF library invocation: no markers in tool output,3,339.8919348716736,,2026-04-28T12:30:53.670541Z,trajectories/ablation_gpt_doc_rag/B09_cnmf_gene_programs__gpt_omicverse_doc_rag__gpt_5_5__seed0.json
B10_gene_regulatory_network,B,hard,gpt_omicverse_doc_rag,gpt-5.5,0,False,0.6666666666666666,wrong_workflow_order,"{""regulon_obsm"": true, ""regulon_uns"": true, ""n_regulons"": false}","regulon_obsm: 'regulon|tf_module|^X_auc|auc_'→X_regulon_auc_tf_modules | regulon_uns: 'regulon|network|grn'→grn_regulon_network_edges | n_regulons: obsm key missing among aliases: ['X_regulon_auc', 'X_regulons', 'regulon_auc', 'tf_modules', 'X_auc', 'X_aucell', 'aucell', 'X_tf_module_auc']",7,433.6080513000488,,2026-04-28T12:38:07.696454Z,trajectories/ablation_gpt_doc_rag/B10_gene_regulatory_network__gpt_omicverse_doc_rag__gpt_5_5__seed0.json
B11_scrna_cell_cell_communication,B,hard,gpt_omicverse_doc_rag,gpt-5.5,0,False,0.6666666666666666,wrong_workflow_order,"{""ccc_table"": true, ""celltype_obs"": true, ""ccc_real_call"": false}",ccc_table: 'ccc|lr_pairs|cell_communication|cellphonedb|liana|interactions'→cell_communication_lr_pairs | ccc_real_call: real CCC library invocation (cellphonedb/liana/commot/ov.single): no markers in tool output,5,277.16573667526245,,2026-04-28T12:42:45.241561Z,trajectories/ablation_gpt_doc_rag/B11_scrna_cell_cell_communication__gpt_omicverse_doc_rag__gpt_5_5__seed0.json
C01_visium_spatial_domain,C,hard,gpt_omicverse_doc_rag,gpt-5.5,0,True,1.0,none,"{""spatial_obsm"": true, ""ground_truth_loaded"": true, ""spatial_domain"": true, ""n_domains"": true, ""spatial_silhouette"": true, ""ari_vs_ground_truth"": true}","spatial_silhouette: spatial silhouette=0.205 | ari_vs_ground_truth: ARI(['spatial_domain', 'clusters', 'leiden', 'spatial_clusters'] vs ground_truth_layer) = 0.336",6,1002.8649606704712,,2026-04-28T12:59:28.377759Z,trajectories/ablation_gpt_doc_rag/C01_visium_spatial_domain__gpt_omicverse_doc_rag__gpt_5_5__seed0.json
C02_visium_hd_svg,C,hard,gpt_omicverse_doc_rag,gpt-5.5,0,True,1.0,none,"{""spatial_obsm"": true, ""svg_marker"": true, ""svg_count"": true}",svg_count: var['space_variable_features'].sum()=1000 ≥ 100,9,874.8343639373779,,2026-04-28T13:14:10.685025Z,trajectories/ablation_gpt_doc_rag/C02_visium_hd_svg__gpt_omicverse_doc_rag__gpt_5_5__seed0.json
C04_spatial_trajectory_stt,C,hard,gpt_omicverse_doc_rag,gpt-5.5,0,True,1.0,none,"{""spatial_obsm"": true, ""pseudotime_obs"": true, ""spatial_domain_obs"": true, ""domain_unique_count"": true, ""transition_uns"": true, ""stt_real_call"": true}","transition_uns: 'transition|tensor|stt|trajectory'→spatial_trajectory | stt_real_call: real STT (spatial-transition-tensor) invocation: matched [""'\\\\bov\\\\.space\\\\.STT\\\\b'→'ov.space.STT'""]",6,94.83725070953369,,2026-04-29T22:53:13.340128Z,trajectories/ablation_gpt_doc_rag/C04_spatial_trajectory_stt__gpt_omicverse_doc_rag__gpt_5_5__seed0.json
C05_spatial_celltype_deconvolution,C,hard,gpt_omicverse_doc_rag,gpt-5.5,0,True,1.0,none,"{""spatial_obsm"": true, ""fractions_present"": true, ""deconv_real_call"": true}","fractions_present: 27 fraction cols, sums≈1, median 7.0 non-zero per sample | deconv_real_call: real spatial-deconvolution library invocation: matched [""'\\\\bov\\\\.space\\\\.Deconvolution\\\\b'→'ov.space.Deconvolution'""]",3,298.6277103424072,,2026-04-28T13:28:00.365781Z,trajectories/ablation_gpt_doc_rag/C05_spatial_celltype_deconvolution__gpt_omicverse_doc_rag__gpt_5_5__seed0.json
E01_bulk_deconvolution,E,hard,gpt_omicverse_doc_rag,gpt-5.5,0,False,0.5,wrong_tool_choice,"{""fractions_present"": true, ""multi_method_agreement"": false}","fractions_present: 14 fraction cols, sums≈1, median 6.0 non-zero per sample | multi_method_agreement: mean cross-method per-cell-type correlation = 0.391 < 0.4",6,521.7152011394501,,2026-04-28T13:36:42.247093Z,trajectories/ablation_gpt_doc_rag/E01_bulk_deconvolution__gpt_omicverse_doc_rag__gpt_5_5__seed0.json
E03_bulk_de_multi_method,E,hard,gpt_omicverse_doc_rag,gpt-5.5,0,False,0.6666666666666666,wrong_tool_choice,"{""rank_present"": true, ""rank_substructure"": true, ""multi_method_de_consistency"": false}",multi_method_de_consistency: mean top-30 Jaccard across methods = 0.047 < 0.15,9,706.5031509399414,,2026-04-28T13:48:28.764689Z,trajectories/ablation_gpt_doc_rag/E03_bulk_de_multi_method__gpt_omicverse_doc_rag__gpt_5_5__seed0.json
E04_bulk_wgcna,E,hard,gpt_omicverse_doc_rag,gpt-5.5,0,True,1.0,none,"{""module_assignment"": true, ""n_modules"": true, ""module_trait_table"": true, ""wgcna_real_call"": true}","n_modules: var['module_color'].nunique()=8 | wgcna_real_call: real WGCNA / pyWGCNA invocation: matched [""'\\\\bPyWGCNA\\\\b'→'PyWGCNA'""]",4,206.76274967193604,,2026-04-29T22:56:40.270385Z,trajectories/ablation_gpt_doc_rag/E04_bulk_wgcna__gpt_omicverse_doc_rag__gpt_5_5__seed0.json
E05_bulk_metabol_multivariate,E,hard,gpt_omicverse_doc_rag,gpt-5.5,0,True,1.0,none,"{""group_obs"": true, ""two_distinct_groups"": true, ""multivariate_obsm"": true, ""two_distinct_methods"": true, ""supervised_separation"": true}","multivariate_obsm: '^X_(pca|plsda|opls.?da|pls.?da|pls)$'→X_oplsda | two_distinct_methods: 3 matching: ['X_oplsda', 'X_pca', 'X_plsda'] | supervised_separation: silhouette(X_plsda | group) = 0.179",4,401.77239179611206,,2026-04-28T14:11:00.933822Z,trajectories/ablation_gpt_doc_rag/E05_bulk_metabol_multivariate__gpt_omicverse_doc_rag__gpt_5_5__seed0.json
E06_pathway_enrichment,E,medium,gpt_omicverse_doc_rag,gpt-5.5,0,True,1.0,none,"{""rank_present"": true, ""enrichment_table"": true}",enrichment_table: 'enrich|gsea'→enrichment_metadata,5,417.36068511009216,,2026-04-28T14:17:58.305390Z,trajectories/ablation_gpt_doc_rag/E06_pathway_enrichment__gpt_omicverse_doc_rag__gpt_5_5__seed0.json
E07_ppi_network,E,medium,gpt_omicverse_doc_rag,gpt-5.5,0,False,0.75,wrong_tool_choice,"{""rank_present"": true, ""ppi_table"": true, ""hub_summary"": true, ""ppi_real_call"": false}",ppi_table: 'ppi|interaction|network'→ppi_network_metadata | hub_summary: 'hub|degree|central'→hub_degree_top30_DG_vs_CA | ppi_real_call: real STRINGdb / PPI library invocation: no markers in tool output,3,259.8448691368103,,2026-04-28T14:22:18.158357Z,trajectories/ablation_gpt_doc_rag/E07_ppi_network__gpt_omicverse_doc_rag__gpt_5_5__seed0.json
F01_multi_mode_velocity,F,hard,gpt_omicverse_doc_rag,gpt-5.5,0,True,1.0,none,"{""velocity_layer"": true, ""velocity_umap_obsm"": true, ""modes_directionally_agree"": true, ""velocity_flows_from_root"": true}","velocity_layer: '^(velocity|velo)(_[A-Za-z0-9]+)?$'→velocity | velocity_umap_obsm: '^(velocity|velo)(_[A-Za-z0-9]+)?_umap$'→velocity_umap | modes_directionally_agree: mean cosine=0.942 between ['velocity', 'velocity_alt'] | velocity_flows_from_root: outward cosine=0.041 (velocity flows from 'Ductal')",11,1609.797273159027,,2026-04-28T14:49:08.672650Z,trajectories/ablation_gpt_doc_rag/F01_multi_mode_velocity__gpt_omicverse_doc_rag__gpt_5_5__seed0.json
F02_multi_method_trajectory,F,hard,gpt_omicverse_doc_rag,gpt-5.5,0,True,1.0,none,"{""two_pseudotime_obs"": true, ""pseudotime_anchored_at_root"": true, ""branch_detection"": true, ""pseudotime_methods_agree"": true}","two_pseudotime_obs: distinct pseudotime cols: ['dpt_pseudotime', 'geodesic_pseudotime'] | pseudotime_anchored_at_root: all 2 pseudotime cols anchor at 'Ductal' | branch_detection: 4 terminal/branch states detected | pseudotime_methods_agree: 2 methods, min pairwise Spearman = 0.817 (dpt_pseudotime↔geodesic_pseudotime)",3,448.1464445590973,,2026-04-28T14:56:43.043645Z,trajectories/ablation_gpt_doc_rag/F02_multi_method_trajectory__gpt_omicverse_doc_rag__gpt_5_5__seed0.json
F03_paga_pseudotime,F,hard,gpt_omicverse_doc_rag,gpt-5.5,0,True,1.0,none,"{""neighbors"": true, ""paga"": true, ""paga_connectivities"": true, ""pseudotime_obs"": true}",,4,533.3502752780914,,2026-04-28T15:05:36.878513Z,trajectories/ablation_gpt_doc_rag/F03_paga_pseudotime__gpt_omicverse_doc_rag__gpt_5_5__seed0.json
F04_multi_backend_pseudotime,F,hard,gpt_omicverse_doc_rag,gpt-5.5,0,True,1.0,none,"{""clusters_obs"": true, ""two_pseudotime_obs"": true, ""pseudotime_anchored_at_root"": true, ""pseudotime_methods_agree"": true}","two_pseudotime_obs: 4 matching: ['dpt_pseudotime', 'dpt_diffusion_dpt', 'lineage_curve_pseudotime', 'paga_geodesic_pseudotime'] | pseudotime_anchored_at_root: dpt_pseudotime: root cluster 'Ductal' has the lowest median pseudotime (0.051) | pseudotime_methods_agree: 4 methods, min pairwise Spearman = 0.877 (dpt_pseudotime↔lineage_curve_pseudotime)",8,843.2127196788788,,2026-04-28T15:19:40.921977Z,trajectories/ablation_gpt_doc_rag/F04_multi_backend_pseudotime__gpt_omicverse_doc_rag__gpt_5_5__seed0.json
G01_16s_diversity,G,medium,gpt_omicverse_doc_rag,gpt-5.5,0,True,1.0,none,"{""alpha_present"": true, ""beta_present"": true, ""alpha_group_test"": true, ""beta_permanova"": true}","alpha_present: alpha diversity present: ['shannon', 'observed_otus', 'observed_asvs', 'simpson'] | beta_present: beta diversity matrix at beta_distance: shape (20, 20) | alpha_group_test: group alpha-diversity test stored: uns['alpha_test_kruskal'] p=0.131 | beta_permanova: PERMANOVA-style test passed: uns['beta_permanova'] p=0.001",3,252.96753525733948,,2026-04-28T15:23:53.899962Z,trajectories/ablation_gpt_doc_rag/G01_16s_diversity__gpt_omicverse_doc_rag__gpt_5_5__seed0.json
G02_multi_method_da,G,hard,gpt_omicverse_doc_rag,gpt-5.5,0,True,1.0,none,"{""multi_method_da_results"": true}",multi_method_da_results: 2 DA methods; mean top-30 Jaccard = 0.579,6,431.32588958740234,,2026-04-28T15:31:05.233876Z,trajectories/ablation_gpt_doc_rag/G02_multi_method_da__gpt_omicverse_doc_rag__gpt_5_5__seed0.json
G03_16s_ordination_pcoa,G,medium,gpt_omicverse_doc_rag,gpt-5.5,0,True,1.0,none,"{""beta_dist_present"": true, ""pcoa_obsm"": true, ""pcoa_variance"": true, ""group_separation"": true}","beta_dist_present: beta diversity matrix at braycurtis: shape (20, 20) | pcoa_obsm: 'pcoa|PCoA'→X_pcoa | pcoa_variance: 'pcoa.*var|var.*pcoa|variance_explained|expl'→braycurtis_pcoa_var | group_separation: PERMANOVA-style test passed: uns['braycurtis_permanova'] p=0.000",3,155.17298364639282,,2026-04-28T15:33:40.415128Z,trajectories/ablation_gpt_doc_rag/G03_16s_ordination_pcoa__gpt_omicverse_doc_rag__gpt_5_5__seed0.json
G04_16s_taxonomic_collapse,G,medium,gpt_omicverse_doc_rag,gpt-5.5,0,True,1.0,none,"{""genus_table"": true, ""phylum_table"": true, ""asv_shannon"": true, ""genus_shannon"": true, ""shannon_ordering"": true, ""top_genera"": true}",genus_table: '(abundance|collaps(e|ed)|table|counts).*genus|genus.*(abundance|collaps|table|counts)'→abundance_genus | phylum_table: '(abundance|collaps(e|ed)|table|counts).*phylum|phylum.*(abundance|collaps|table|counts)'→abundance_phylum | genus_shannon: 'shannon.*genus|genus.*shannon'→shannon_genus | shannon_ordering: 20/20 (100%) of rows satisfy obs['shannon'] a_gt_b obs['shannon_genus'] | top_genera: 'top.*genus|top.*genera|top_taxa'→top5_genera,3,188.70195031166077,,2026-04-28T15:36:49.125056Z,trajectories/ablation_gpt_doc_rag/G04_16s_taxonomic_collapse__gpt_omicverse_doc_rag__gpt_5_5__seed0.json
G05_phylogenetic_diversity,G,hard,gpt_omicverse_doc_rag,gpt-5.5,0,True,1.0,none,"{""tree_newick"": true, ""faith_pd_obs"": true, ""unifrac_distance"": true, ""unifrac_test"": true}","tree_newick: 'tree|phylogen|newick'→phylogeny | unifrac_distance: beta diversity matrix at unifrac: shape (20, 20) | unifrac_test: '(unifrac|tree).*(permanova|anosim|test)|(permanova|anosim).*(unifrac|tree)'→unifrac_permanova",6,207.63161706924438,,2026-04-28T19:19:19.470665Z,trajectories/ablation_gpt_doc_rag/G05_phylogenetic_diversity__gpt_omicverse_doc_rag__gpt_5_5__seed0.json
L01_foundation_model_cell_embedding,L,hard,gpt_omicverse_doc_rag,gpt-5.5,0,True,1.0,none,"{""fm_embedding_obsm"": true, ""embedding_dim_at_least"": true, ""neighbors_on_fm"": true, ""celltype_silhouette_fm"": true, ""fm_real_call"": true}","fm_embedding_obsm: '^X_(scgpt|geneformer|scfoundation|uce|cellplm|tabula|scbert|scmulan|tgpt|cellfm|sccello|scprint|aidocell|pulsar|nicheformer|fm)$|^X_.*foundation|^X_fm'→X_scgpt | embedding_dim_at_least: obsm['X_scgpt'] has 72 dims | celltype_silhouette_fm: silhouette(X_scgpt | cell_type) = 0.580 | fm_real_call: real foundation-model invocation: matched [""'ov\\\\.llm\\\\.SCLLMManager\\\\b'→'ov.llm.SCLLMManager'""]",10,1702.5028920173645,,2026-04-28T19:47:42.488720Z,trajectories/ablation_gpt_doc_rag/L01_foundation_model_cell_embedding__gpt_omicverse_doc_rag__gpt_5_5__seed0.json
L02_foundation_model_celltype_annotation,L,hard,gpt_omicverse_doc_rag,gpt-5.5,0,True,1.0,none,"{""fine_tune_evidence"": true}","fine_tune_evidence: fine-tune evidence found (1+ matches): [""'\\\\b(train_loss|val_loss|train_acc|val_acc)\\\\s*[:=]\\\\s*\\\\d+\\\\.\\\\d+'→'train_acc=0.6067'""]",9,531.0232517719269,,2026-04-28T19:56:33.858693Z,trajectories/ablation_gpt_doc_rag/L02_foundation_model_celltype_annotation__gpt_omicverse_doc_rag__gpt_5_5__seed0.json
L03_foundation_model_zero_shot_inference,L,hard,gpt_omicverse_doc_rag,gpt-5.5,0,False,0.6666666666666666,wrong_tool_choice,"{""fm_inference_artifact"": true, ""fm_inference_summary"": true, ""fm_real_call"": false}",fm_inference_artifact: matched: obsm['X_geneformer_corrected'] | fm_inference_summary: '(scgpt|geneformer|scfoundation|uce|cellplm|tabula|fm|foundation).*(inference|metrics|summary)|^(scgpt|geneformer|scfoundation|uce|cellplm|tabula|fm|foundation)$'→geneformer | fm_real_call: real foundation-model invocation: no markers in tool output,11,559.3309617042542,,2026-04-28T20:05:56.111785Z,trajectories/ablation_gpt_doc_rag/L03_foundation_model_zero_shot_inference__gpt_omicverse_doc_rag__gpt_5_5__seed0.json
L04_foundation_model_perturbation_response,L,hard,gpt_omicverse_doc_rag,gpt-5.5,0,False,0.75,wrong_tool_choice,"{""perturb_layer"": true, ""perturb_uns"": true, ""perturb_response_obs"": true, ""perturbation_real_call"": false}",perturb_layer: 'perturb|_pred$|_predicted$'→geneformer_pred_perturb | perturb_uns: 'perturb'→geneformer_perturbation | perturb_response_obs: 'perturb|_response$|_pred_magnitude'→geneformer_response | perturbation_real_call: real perturbation-prediction call: no markers in tool output,7,223.6086564064026,,2026-04-28T20:09:39.930127Z,trajectories/ablation_gpt_doc_rag/L04_foundation_model_perturbation_response__gpt_omicverse_doc_rag__gpt_5_5__seed0.json
